symbol,name,market,industry,llm_input
5013.TWO,強新,上櫃,10,5013.TWO 強新；市場：上櫃；官方產業別：10
5014.TWO,建錩,上櫃,10,5014.TWO 建錩；市場：上櫃；官方產業別：10
5015.TWO,華祺,上櫃,10,5015.TWO 華祺；市場：上櫃；官方產業別：10
5016.TWO,松和,上櫃,10,5016.TWO 松和；市場：上櫃；官方產業別：10
5201.TWO,凱衛,上櫃,30,5201.TWO 凱衛；市場：上櫃；官方產業別：30
5202.TWO,力新,上櫃,30,5202.TWO 力新；市場：上櫃；官方產業別：30
5203.TW,訊連,上市,30,5203.TW 訊連；市場：上市；官方產業別：30
5205.TWO,中茂,上櫃,35,5205.TWO 中茂；市場：上櫃；官方產業別：35
5206.TWO,坤悅,上櫃,14,5206.TWO 坤悅；市場：上櫃；官方產業別：14
5209.TWO,新鼎,上櫃,20,5209.TWO 新鼎；市場：上櫃；官方產業別：20
5210.TWO,寶碩,上櫃,30,5210.TWO 寶碩；市場：上櫃；官方產業別：30
5211.TWO,蒙恬,上櫃,30,5211.TWO 蒙恬；市場：上櫃；官方產業別：30
5212.TWO,凌網,上櫃,30,5212.TWO 凌網；市場：上櫃；官方產業別：30
5213.TWO,亞昕,上櫃,14,5213.TWO 亞昕；市場：上櫃；官方產業別：14
5215.TW,科嘉-KY,上市,25,5215.TW 科嘉-KY；市場：上市；官方產業別：25
5220.TWO,萬達光電,上櫃,26,5220.TWO 萬達光電；市場：上櫃；官方產業別：26
5222.TW,全訊,上市,24,5222.TW 全訊；市場：上市；官方產業別：24
5223.TWO,安力-KY,上櫃,25,5223.TWO 安力-KY；市場：上櫃；官方產業別：25
5225.TW,東科-KY,上市,31,5225.TW 東科-KY；市場：上市；官方產業別：31
5227.TWO,立凱-KY,上櫃,28,5227.TWO 立凱-KY；市場：上櫃；官方產業別：28
5228.TWO,鈺鎧,上櫃,28,5228.TWO 鈺鎧；市場：上櫃；官方產業別：28
5230.TWO,雷笛克光學,上櫃,26,5230.TWO 雷笛克光學；市場：上櫃；官方產業別：26
5234.TW,達興材料,上市,26,5234.TW 達興材料；市場：上市；官方產業別：26
5236.TWO,凌陽創新,上櫃,24,5236.TWO 凌陽創新；市場：上櫃；官方產業別：24
5243.TW,乙盛-KY,上市,26,5243.TW 乙盛-KY；市場：上市；官方產業別：26
5244.TW,弘凱,上市,26,5244.TW 弘凱；市場：上市；官方產業別：26
5245.TWO,智晶,上櫃,26,5245.TWO 智晶；市場：上櫃；官方產業別：26
5251.TWO,天鉞電,上櫃,26,5251.TWO 天鉞電；市場：上櫃；官方產業別：26
5258.TW,虹堡,上市,25,5258.TW 虹堡；市場：上市；官方產業別：25
5263.TWO,智崴,上櫃,32,5263.TWO 智崴；市場：上櫃；官方產業別：32
5269.TW,祥碩,上市,24,5269.TW 祥碩；市場：上市；官方產業別：24
5272.TWO,笙科,上櫃,24,5272.TWO 笙科；市場：上櫃；官方產業別：24
5274.TWO,信驊,上櫃,24,5274.TWO 信驊；市場：上櫃；官方產業別：24
5276.TWO,達輝-KY,上櫃,20,5276.TWO 達輝-KY；市場：上櫃；官方產業別：20
5278.TWO,尚凡*,上櫃,36,5278.TWO 尚凡*；市場：上櫃；官方產業別：36
5283.TW,禾聯碩,上市,6,5283.TW 禾聯碩；市場：上市；官方產業別：6
5284.TW,jpp-KY,上市,20,5284.TW jpp-KY；市場：上市；官方產業別：20
5285.TW,界霖,上市,24,5285.TW 界霖；市場：上市；官方產業別：24
5287.TWO,數字,上櫃,36,5287.TWO 數字；市場：上櫃；官方產業別：36
5288.TW,豐祥-KY,上市,5,5288.TW 豐祥-KY；市場：上市；官方產業別：5
5289.TWO,宜鼎,上櫃,25,5289.TWO 宜鼎；市場：上櫃；官方產業別：25
5291.TWO,邑昇,上櫃,28,5291.TWO 邑昇；市場：上櫃；官方產業別：28
5292.TW,華懋,上市,35,5292.TW 華懋；市場：上市；官方產業別：35
5299.TWO,杰力,上櫃,24,5299.TWO 杰力；市場：上櫃；官方產業別：24
5301.TWO,寶得利,上櫃,16,5301.TWO 寶得利；市場：上櫃；官方產業別：16
5302.TWO,太欣,上櫃,24,5302.TWO 太欣；市場：上櫃；官方產業別：24
5306.TW,桂盟,上市,37,5306.TW 桂盟；市場：上市；官方產業別：37
5309.TWO,系統電,上櫃,28,5309.TWO 系統電；市場：上櫃；官方產業別：28
5310.TWO,天剛,上櫃,30,5310.TWO 天剛；市場：上櫃；官方產業別：30
5312.TWO,寶島科,上櫃,22,5312.TWO 寶島科；市場：上櫃；官方產業別：22
5314.TWO,世紀*,上櫃,20,5314.TWO 世紀*；市場：上櫃；官方產業別：20
5315.TWO,光聯,上櫃,26,5315.TWO 光聯；市場：上櫃；官方產業別：26
5321.TWO,美而快,上櫃,36,5321.TWO 美而快；市場：上櫃；官方產業別：36
5324.TWO,士開,上櫃,14,5324.TWO 士開；市場：上櫃；官方產業別：14
5328.TWO,華容,上櫃,28,5328.TWO 華容；市場：上櫃；官方產業別：28
5340.TWO,建榮,上櫃,28,5340.TWO 建榮；市場：上櫃；官方產業別：28
5344.TWO,立衛,上櫃,24,5344.TWO 立衛；市場：上櫃；官方產業別：24
5345.TWO,馥鴻,上櫃,20,5345.TWO 馥鴻；市場：上櫃；官方產業別：20
5347.TWO,世界,上櫃,24,5347.TWO 世界；市場：上櫃；官方產業別：24
5348.TWO,正能量智能,上櫃,37,5348.TWO 正能量智能；市場：上櫃；官方產業別：37
5351.TWO,鈺創,上櫃,24,5351.TWO 鈺創；市場：上櫃；官方產業別：24
5353.TWO,台林,上櫃,27,5353.TWO 台林；市場：上櫃；官方產業別：27
5355.TWO,佳總,上櫃,28,5355.TWO 佳總；市場：上櫃；官方產業別：28
5356.TWO,協益,上櫃,25,5356.TWO 協益；市場：上櫃；官方產業別：25
5364.TWO,力麗店,上櫃,16,5364.TWO 力麗店；市場：上櫃；官方產業別：16
5371.TWO,中光電,上櫃,26,5371.TWO 中光電；市場：上櫃；官方產業別：26
5381.TWO,光譜,上櫃,28,5381.TWO 光譜；市場：上櫃；官方產業別：28
5386.TWO,青雲,上櫃,25,5386.TWO 青雲；市場：上櫃；官方產業別：25
5388.TW,中磊,上市,27,5388.TW 中磊；市場：上市；官方產業別：27
5392.TWO,能率,上櫃,26,5392.TWO 能率；市場：上櫃；官方產業別：26
5398.TWO,慕康生醫,上櫃,20,5398.TWO 慕康生醫；市場：上櫃；官方產業別：20
5403.TWO,中菲,上櫃,30,5403.TWO 中菲；市場：上櫃；官方產業別：30
5410.TWO,國眾,上櫃,30,5410.TWO 國眾；市場：上櫃；官方產業別：30
5425.TWO,台半,上櫃,24,5425.TWO 台半；市場：上櫃；官方產業別：24
5426.TWO,振發,上櫃,25,5426.TWO 振發；市場：上櫃；官方產業別：25
5432.TWO,新門,上櫃,35,5432.TWO 新門；市場：上櫃；官方產業別：35
5434.TW,崇越,上市,29,5434.TW 崇越；市場：上市；官方產業別：29
5438.TWO,東友,上櫃,25,5438.TWO 東友；市場：上櫃；官方產業別：25
5439.TWO,高技,上櫃,28,5439.TWO 高技；市場：上櫃；官方產業別：28
5443.TWO,均豪,上櫃,24,5443.TWO 均豪；市場：上櫃；官方產業別：24
5450.TWO,南良,上櫃,20,5450.TWO 南良；市場：上櫃；官方產業別：20
5452.TWO,佶優,上櫃,31,5452.TWO 佶優；市場：上櫃；官方產業別：31
5455.TWO,昇益,上櫃,14,5455.TWO 昇益；市場：上櫃；官方產業別：14
5457.TWO,宣德,上櫃,28,5457.TWO 宣德；市場：上櫃；官方產業別：28
5460.TWO,同協,上櫃,28,5460.TWO 同協；市場：上櫃；官方產業別：28
5464.TWO,霖宏,上櫃,28,5464.TWO 霖宏；市場：上櫃；官方產業別：28
5465.TWO,富驊,上櫃,25,5465.TWO 富驊；市場：上櫃；官方產業別：25
5468.TWO,凱鈺,上櫃,24,5468.TWO 凱鈺；市場：上櫃；官方產業別：24
5469.TW,瀚宇博,上市,28,5469.TW 瀚宇博；市場：上市；官方產業別：28
5471.TW,松翰,上市,24,5471.TW 松翰；市場：上市；官方產業別：24
5474.TWO,聰泰,上櫃,25,5474.TWO 聰泰；市場：上櫃；官方產業別：25
5475.TWO,德宏,上櫃,28,5475.TWO 德宏；市場：上櫃；官方產業別：28
5478.TWO,智冠,上櫃,32,5478.TWO 智冠；市場：上櫃；官方產業別：32
5481.TWO,新華,上櫃,20,5481.TWO 新華；市場：上櫃；官方產業別：20
5483.TWO,中美晶,上櫃,24,5483.TWO 中美晶；市場：上櫃；官方產業別：24
5484.TW,慧友,上市,26,5484.TW 慧友；市場：上市；官方產業別：26
5487.TWO,通泰,上櫃,24,5487.TWO 通泰；市場：上櫃；官方產業別：24
5488.TWO,松普,上櫃,28,5488.TWO 松普；市場：上櫃；官方產業別：28
5489.TWO,彩富,上櫃,31,5489.TWO 彩富；市場：上櫃；官方產業別：31
5490.TWO,同亨,上櫃,25,5490.TWO 同亨；市場：上櫃；官方產業別：25
5493.TWO,三聯,上櫃,31,5493.TWO 三聯；市場：上櫃；官方產業別：31
5498.TWO,凱崴,上櫃,28,5498.TWO 凱崴；市場：上櫃；官方產業別：28
5508.TWO,永信建,上櫃,14,5508.TWO 永信建；市場：上櫃；官方產業別：14
5511.TWO,德昌,上櫃,14,5511.TWO 德昌；市場：上櫃；官方產業別：14
5512.TWO,力麒,上櫃,14,5512.TWO 力麒；市場：上櫃；官方產業別：14
5514.TWO,三豐,上櫃,14,5514.TWO 三豐；市場：上櫃；官方產業別：14
5515.TW,建國,上市,14,5515.TW 建國；市場：上市；官方產業別：14
5516.TWO,雙喜,上櫃,14,5516.TWO 雙喜；市場：上櫃；官方產業別：14
5519.TW,隆大,上市,14,5519.TW 隆大；市場：上市；官方產業別：14
5520.TWO,力泰,上櫃,14,5520.TWO 力泰；市場：上櫃；官方產業別：14
5521.TW,工信,上市,14,5521.TW 工信；市場：上市；官方產業別：14
5522.TW,遠雄,上市,14,5522.TW 遠雄；市場：上市；官方產業別：14
5523.TWO,豐謙,上櫃,14,5523.TWO 豐謙；市場：上櫃；官方產業別：14
5525.TW,順天,上市,14,5525.TW 順天；市場：上市；官方產業別：14
5529.TWO,鉅陞,上櫃,14,5529.TWO 鉅陞；市場：上櫃；官方產業別：14
5530.TWO,龍巖,上櫃,20,5530.TWO 龍巖；市場：上櫃；官方產業別：20
5531.TW,鄉林,上市,14,5531.TW 鄉林；市場：上市；官方產業別：14
5533.TW,皇鼎,上市,14,5533.TW 皇鼎；市場：上市；官方產業別：14
5534.TW,長虹,上市,14,5534.TW 長虹；市場：上市；官方產業別：14
5536.TWO,聖暉*,上櫃,31,5536.TWO 聖暉*；市場：上櫃；官方產業別：31
5538.TW,東明-KY,上市,10,5538.TW 東明-KY；市場：上市；官方產業別：10
5543.TWO,桓鼎-KY,上櫃,14,5543.TWO 桓鼎-KY；市場：上櫃；官方產業別：14
5546.TW,永固-KY,上市,14,5546.TW 永固-KY；市場：上市；官方產業別：14
5547.TWO,久舜,上櫃,14,5547.TWO 久舜；市場：上櫃；官方產業別：14
5548.TWO,安倉,上櫃,14,5548.TWO 安倉；市場：上櫃；官方產業別：14
5601.TWO,台聯櫃,上櫃,15,5601.TWO 台聯櫃；市場：上櫃；官方產業別：15
5603.TWO,陸海,上櫃,15,5603.TWO 陸海；市場：上櫃；官方產業別：15
5604.TWO,中連,上櫃,20,5604.TWO 中連；市場：上櫃；官方產業別：20
5607.TW,遠雄港,上市,15,5607.TW 遠雄港；市場：上市；官方產業別：15
5608.TW,四維航,上市,15,5608.TW 四維航；市場：上市；官方產業別：15
5609.TWO,中菲行,上櫃,15,5609.TWO 中菲行；市場：上櫃；官方產業別：15
5701.TWO,劍湖山,上櫃,16,5701.TWO 劍湖山；市場：上櫃；官方產業別：16
5703.TWO,亞都麗緻,上櫃,16,5703.TWO 亞都麗緻；市場：上櫃；官方產業別：16
5704.TWO,老爺知,上櫃,16,5704.TWO 老爺知；市場：上櫃；官方產業別：16
5706.TW,鳳凰,上市,16,5706.TW 鳳凰；市場：上市；官方產業別：16
5864.TWO,致和證,上櫃,17,5864.TWO 致和證；市場：上櫃；官方產業別：17
5871.TW,中租-KY,上市,20,5871.TW 中租-KY；市場：上市；官方產業別：20
5876.TW,上海商銀,上市,17,5876.TW 上海商銀；市場：上市；官方產業別：17
5878.TWO,台名,上櫃,17,5878.TWO 台名；市場：上櫃；官方產業別：17
5880.TW,合庫金,上市,17,5880.TW 合庫金；市場：上市；官方產業別：17
5902.TWO,德記,上櫃,38,5902.TWO 德記；市場：上櫃；官方產業別：38
5903.TWO,全家,上櫃,38,5903.TWO 全家；市場：上櫃；官方產業別：38
5904.TWO,寶雅,上櫃,38,5904.TWO 寶雅；市場：上櫃；官方產業別：38
5905.TWO,南仁湖,上櫃,16,5905.TWO 南仁湖；市場：上櫃；官方產業別：16
5906.TW,台南-KY,上市,18,5906.TW 台南-KY；市場：上市；官方產業別：18
5907.TW,大洋-KY,上市,18,5907.TW 大洋-KY；市場：上市；官方產業別：18
6005.TW,群益證,上市,17,6005.TW 群益證；市場：上市；官方產業別：17
6015.TWO,宏遠證,上櫃,17,6015.TWO 宏遠證；市場：上櫃；官方產業別：17
6016.TWO,康和證,上櫃,17,6016.TWO 康和證；市場：上櫃；官方產業別：17
6020.TWO,大展證,上櫃,17,6020.TWO 大展證；市場：上櫃；官方產業別：17
6021.TWO,美好證,上櫃,17,6021.TWO 美好證；市場：上櫃；官方產業別：17
6023.TWO,元大期貨,上櫃,17,6023.TWO 元大期貨；市場：上櫃；官方產業別：17
6024.TW,群益期,上市,17,6024.TW 群益期；市場：上市；官方產業別：17
6026.TWO,福邦證,上櫃,17,6026.TWO 福邦證；市場：上櫃；官方產業別：17
6028.TWO,公勝保經,上櫃,17,6028.TWO 公勝保經；市場：上櫃；官方產業別：17
6101.TWO,寬魚國際,上櫃,32,6101.TWO 寬魚國際；市場：上櫃；官方產業別：32
6103.TWO,合邦,上櫃,24,6103.TWO 合邦；市場：上櫃；官方產業別：24
6104.TWO,創惟,上櫃,24,6104.TWO 創惟；市場：上櫃；官方產業別：24
6108.TW,競國,上市,28,6108.TW 競國；市場：上市；官方產業別：28
6109.TWO,亞元,上櫃,27,6109.TWO 亞元；市場：上櫃；官方產業別：27
6111.TWO,光聚晶電,上櫃,32,6111.TWO 光聚晶電；市場：上櫃；官方產業別：32
6112.TW,邁達特,上市,30,6112.TW 邁達特；市場：上市；官方產業別：30
6113.TWO,亞矽,上櫃,29,6113.TWO 亞矽；市場：上櫃；官方產業別：29
6114.TWO,久威,上櫃,28,6114.TWO 久威；市場：上櫃；官方產業別：28
6115.TW,鎰勝,上市,28,6115.TW 鎰勝；市場：上市；官方產業別：28
6116.TW,彩晶,上市,26,6116.TW 彩晶；市場：上市；官方產業別：26
6117.TW,迎廣,上市,25,6117.TW 迎廣；市場：上市；官方產業別：25
6118.TWO,建達,上櫃,29,6118.TWO 建達；市場：上櫃；官方產業別：29
6120.TW,達運,上市,26,6120.TW 達運；市場：上市；官方產業別：26
6121.TWO,新普,上櫃,25,6121.TWO 新普；市場：上櫃；官方產業別：25
6122.TWO,擎邦,上櫃,5,6122.TWO 擎邦；市場：上櫃；官方產業別：5
6123.TWO,上奇,上櫃,30,6123.TWO 上奇；市場：上櫃；官方產業別：30
6124.TWO,業強,上櫃,28,6124.TWO 業強；市場：上櫃；官方產業別：28
6125.TWO,廣運,上櫃,26,6125.TWO 廣運；市場：上櫃；官方產業別：26
6126.TWO,信音,上櫃,28,6126.TWO 信音；市場：上櫃；官方產業別：28
6127.TWO,九豪,上櫃,28,6127.TWO 九豪；市場：上櫃；官方產業別：28
6128.TW,上福,上市,25,6128.TW 上福；市場：上市；官方產業別：25
6129.TWO,普誠,上櫃,24,6129.TWO 普誠；市場：上櫃；官方產業別：24
6130.TWO,上亞科技,上櫃,22,6130.TWO 上亞科技；市場：上櫃；官方產業別：22
6133.TW,金橋,上市,28,6133.TW 金橋；市場：上市；官方產業別：28
6134.TWO,萬旭,上櫃,28,6134.TWO 萬旭；市場：上櫃；官方產業別：28
6136.TW,富爾特,上市,27,6136.TW 富爾特；市場：上市；官方產業別：27
6138.TWO,茂達,上櫃,24,6138.TWO 茂達；市場：上櫃；官方產業別：24
6139.TW,亞翔,上市,31,6139.TW 亞翔；市場：上市；官方產業別：31
6140.TWO,訊達電腦,上櫃,30,6140.TWO 訊達電腦；市場：上櫃；官方產業別：30
6141.TW,柏承,上市,28,6141.TW 柏承；市場：上市；官方產業別：28
6142.TW,友勁,上市,27,6142.TW 友勁；市場：上市；官方產業別：27
6143.TWO,振曜,上櫃,27,6143.TWO 振曜；市場：上櫃；官方產業別：27
6144.TWO,得利影,上櫃,32,6144.TWO 得利影；市場：上櫃；官方產業別：32
6146.TWO,耕興,上櫃,31,6146.TWO 耕興；市場：上櫃；官方產業別：31
6147.TWO,頎邦,上櫃,24,6147.TWO 頎邦；市場：上櫃；官方產業別：24
6148.TWO,驊宏資,上櫃,30,6148.TWO 驊宏資；市場：上櫃；官方產業別：30
6150.TWO,撼訊,上櫃,25,6150.TWO 撼訊；市場：上櫃；官方產業別：25
6151.TWO,晉倫,上櫃,31,6151.TWO 晉倫；市場：上櫃；官方產業別：31
6152.TW,百一,上市,27,6152.TW 百一；市場：上市；官方產業別：27
6153.TW,嘉聯益,上市,28,6153.TW 嘉聯益；市場：上市；官方產業別：28
6154.TWO,順發,上櫃,29,6154.TWO 順發；市場：上櫃；官方產業別：29
6155.TW,鈞寶,上市,28,6155.TW 鈞寶；市場：上市；官方產業別：28
6156.TWO,松上,上櫃,28,6156.TWO 松上；市場：上櫃；官方產業別：28
6158.TWO,禾昌,上櫃,28,6158.TWO 禾昌；市場：上櫃；官方產業別：28
6160.TWO,欣技,上櫃,25,6160.TWO 欣技；市場：上櫃；官方產業別：25
6161.TWO,捷波,上櫃,25,6161.TWO 捷波；市場：上櫃；官方產業別：25
6163.TWO,華電網,上櫃,27,6163.TWO 華電網；市場：上櫃；官方產業別：27
6164.TW,華興,上市,26,6164.TW 華興；市場：上市；官方產業別：26
6165.TW,浪凡,上市,36,6165.TW 浪凡；市場：上市；官方產業別：36
6166.TW,凌華,上市,25,6166.TW 凌華；市場：上市；官方產業別：25
6167.TWO,久正,上櫃,26,6167.TWO 久正；市場：上櫃；官方產業別：26
6168.TW,宏齊,上市,26,6168.TW 宏齊；市場：上市；官方產業別：26
6169.TWO,昱泉,上櫃,32,6169.TWO 昱泉；市場：上櫃；官方產業別：32
6170.TWO,統振,上櫃,27,6170.TWO 統振；市場：上櫃；官方產業別：27
6171.TWO,大城地產,上櫃,14,6171.TWO 大城地產；市場：上櫃；官方產業別：14
6173.TWO,信昌電,上櫃,28,6173.TWO 信昌電；市場：上櫃；官方產業別：28
6174.TWO,安碁,上櫃,28,6174.TWO 安碁；市場：上櫃；官方產業別：28
6175.TWO,立敦,上櫃,28,6175.TWO 立敦；市場：上櫃；官方產業別：28
6176.TW,瑞儀,上市,26,6176.TW 瑞儀；市場：上市；官方產業別：26
6177.TW,達麗,上市,14,6177.TW 達麗；市場：上市；官方產業別：14
